Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
23000					9682447	9651386	9671045	17098	222504645			0	0	0	0					8068222	8023201	8051624	24730	185083659	0	0	0	0					0	0	0	0	42695	0	0	0	0					1846701	1835159	1840074	5958	42321036	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7740000	7727000	7734667	6807		2068000	2050000	2056667	9865		16.000116	15.855804	15.907640	0.080282			0	0	0	0			0	0	0	0	0	0		
24000					9707284	9633680	9663029	39000	232167674			0	0	0	0					8078133	8008940	8034704	37828	193118363	0	0	0	0					0	0	0	0	42695	0	0	0	0					1848756	1821380	1836448	13895	44157484	0	0	0	0		88000	20000	58000	52000	26800	58000	47000	25000	72500	89000				7753000	7724000	7737667	14571		2076000	2057000	2066000	9539		16.095228	15.888268	15.986112	0.103939			0	0	0	0			0	0	0	0	0	0		
25000					9712601	9620792	9667587	45930	241835261			0	0	0	0					8084780	8006742	8046020	39021	201164383	0	0	0	0					0	0	0	0	42695	0	0	0	0					1840648	1817419	1831378	12303	45988862	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7724000	7738000	15716		2070000	2049000	2059000	10535		16.011450	15.826476	15.932572	0.095443			0	0	0	0			0	0	0	0	0	0		
26000					9692781	9655496	9672025	18998	251507286			0	0	0	0					8064415	8035650	8047700	14939	209212083	0	0	0	0					2235	0	1117	1580	43812	0	0	0	0					1848937	1834494	1842265	7284	47831127	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7720000	7737667	17502		2062000	2055000	2059667	4041		15.990810	15.864600	15.937055	0.065150			0	0	0	0			0	0	0	0	0	0		
27000					9644374	9636278	9639642	4218	261146928			0	0	0	0					8024683	8012323	8018961	6230	217231044	0	0	0	0					0	0	0	0	43812	0	0	0	0					1849602	1834494	1839590	8671	49670717	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7754000	7724000	7738334	15044		2073000	2054000	2060667	10692		16.038801	15.872820	15.946112	0.084673			0	0	0	0			0	0	0	0	0	0		
28000					9686514	9642019	9671226	25303	270818154			0	0	0	0					8063683	8019515	8048234	24895	225279278	0	0	0	0					544	0	362	313	44174	0	0	0	0					1849583	1831532	1839721	9141	51510438	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7715000	7735667	20033		2080000	2058000	2066334	11930		16.092960	15.877470	15.984495	0.107752			0	0	0	0			0	0	0	0	0	0		
29000					9688429	9640326	9658375	26202	280476529			0	0	0	0					8063146	8022054	8036819	22856	233316097	0	0	0	0					0	0	0	0	44174	0	0	0	0					1846761	1832016	1838040	7734	53348478	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7722000	7737334	16623		2067000	2064000	2065000	1732		16.006320	15.961374	15.977578	0.024959			0	0	0	0			0	0	0	0	0	0		
30000					9698583	9657777	9678897	20440	290155426			0	0	0	0					8071727	8039232	8055134	16258	241371231	0	0	0	0					0	0	0	0	44174	0	0	0	0					1843378	1820062	1835484	13357	55183962	0	0	0	0		89000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7756000	7724000	7739667	16010		2070000	2052000	2060000	9165		16.019730	15.895992	15.943678	0.066568			0	0	0	0			0	0	0	0	0	0		
31000					9700577	9627306	9664805	36666	299820231			0	0	0	0					8075716	8011568	8044668	32123	249415899	0	0	0	0					0	0	0	0	44174	0	0	0	0					1845795	1833102	1838478	6565	57022440	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7755000	7723000	7736000	16822		2064000	2042000	2052334	11060		15.954720	15.835710	15.876768	0.067541			0	0	0	0			0	0	0	0	0	0		
32000					9697312	9640088	9667481	28689	309487712			0	0	0	0					8072814	8021906	8045350	25690	257461249	0	0	0	0					0	0	0	0	44174	0	0	0	0					1855402	1834369	1841805	11793	58864245	0	0	0	0		89000	20000	57000	52000	26800	58000	47000	25000	72500	89000				7752000	7724000	7736667	14189		2072000	2046000	2057667	13203		16.024848	15.860592	15.919420	0.091508			0	0	0	0			0	0	0	0	0	0		
