Elapsed Time:	package-0	Energy Counter(mJ):	max:	min:	average:	standarddeviation:	Energy Total(mJ):	Power(mJ):	max:	min:	average:	standarddeviation:	core:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	uncore:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:	dram:	Energy Counter(mJ)	max:	min:	average:	standarddeviation:	Total Energy(mj)	Power(mJ)	max:	min:	average:	standarddeviation:		B0D4(Average mC)	INT3400 Thermal(Average mC)	TAMB(Average mC)	TEFN(Average mC)	TMEM(Average mC)	TSKN(Average mC)	T_VR(Average mC)	acpitz(Average mC)	pch_wildcat_point(Average mC)	x86_pkg_temp(Average mC)		microVoltage	max:	min:	avg:	stdDev:microCurrent	max:	min:	avg:	stdDev:power	max:	min:	avg:	stdDev:	BytesReceived	max:	min:	average:	stdDev:	BytesSent	max:	min:	average:	stdDev:	TotalBytesReceived	TotalBytesSent		
43000					9755207	9673987	9702883	45396	417934838			0	0	0	0					8120418	8051033	8077746	37344	347955819	0	0	0	0					540	0	270	381	41476	0	0	0	0					1854418	1841623	1849652	6994	79476877	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7798000	7768000	7783000	15000		2111000	2033000	2068000	39610		16.398248	15.822839	16.094989	0.288963			0	0	0	0			0	0	0	0	0	0		
44000					9780618	9741234	9760562	19702	427695400			0	0	0	0					8144447	8113994	8129571	15239	356085390	0	0	0	0					0	0	0	0	41476	0	0	0	0					1856821	1839220	1847206	8913	81324083	0	0	0	0		88000	20000	88000	57000	26800	52000	58000	25000	72500	88000				7799000	7765000	7783000	17088		2064000	2030000	2051333	18583		16.097136	15.803550	15.965529	0.149131			0	0	0	0			0	0	0	0	0	0		
45000					9728114	9687744	9712578	21731	437407978			0	0	0	0					8100353	8067733	8088259	17869	364173649	0	0	0	0					0	0	0	0	41476	0	0	0	0					1850936	1843545	1847871	3853	83171954	0	0	0	0		88000	20000	57000	52000	26800	58000	47000	25000	72500	88000				7799000	7767000	7783334	16010		2069000	2029000	2050000	20074		16.136131	15.793736	15.955917	0.171908			0	0	0	0			0	0	0	0	0	0		
46000					9699833	9676750	9691814	13054	447099792			0	0	0	0					8081177	8055658	8070773	13395	372244422	0	0	0	0					0	0	0	0	41476	0	0	0	0					1843245	1828833	1837920	7908	85009874	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7796000	7767000	7782334	14571		2064000	2035000	2054333	16743		16.090944	15.840440	15.987491	0.130819			0	0	0	0			0	0	0	0	0	0		
47000					9769070	9712719	9746946	30062	456846738			0	0	0	0					8136025	8087557	8118591	26945	380363013	0	0	0	0					2034	0	1017	1438	42493	0	0	0	0					1859169	1844025	1850233	7932	86860107	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7799000	7764000	7781667	17502		2064000	2035000	2051000	14730		16.097136	15.836370	15.960254	0.130868			0	0	0	0			0	0	0	0	0	0		
48000					9870249	9712495	9766817	89612	466613555			0	0	0	0					8243208	8086116	8140731	88811	388503744	0	0	0	0					0	0	0	0	42493	0	0	0	0					1855656	1840241	1850405	8804	88710512	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7798000	7765000	7782334	16563		2060000	2031000	2049333	15947		16.040486	15.809304	15.948563	0.122645			0	0	0	0			0	0	0	0	0	0		
49000					9858174	9698978	9769545	81120	476383100			0	0	0	0					8233537	8078005	8144447	80201	396648191	0	0	0	0					541	0	270	382	42763	0	0	0	0					1864030	1849732	1855500	7539	90566012	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	87000				7797000	7757000	7772667	21362		2066000	2031000	2053000	19157		16.108602	15.754467	15.957479	0.182681			0	0	0	0			0	0	0	0	0	0		
50000					9739767	9708289	9724329	15747	486107429			0	0	0	0					8113811	8083953	8098371	14955	404746562	0	0	0	0					0	0	0	0	42763	0	0	0	0					1853998	1842104	1849933	6781	92415945	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7797000	7766000	7782334	15567		2097000	2055000	2070667	22942		16.350309	15.959130	16.114826	0.207436			0	0	0	0			0	0	0	0	0	0		
51000					9718683	9633027	9681840	44064	495789269			0	0	0	0					8092243	8002065	8055535	47368	412802097	0	0	0	0					0	0	0	0	42763	0	0	0	0					1847270	1826068	1838680	11159	94254625	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7796000	7764000	7782000	16370		2062000	2022000	2047666	22278		16.075352	15.743292	15.934907	0.171842			0	0	0	0			0	0	0	0	0	0		
52000					9691049	9611693	9660059	42436	505449328			0	0	0	0					8069355	7960450	8029908	60338	420832005	0	0	0	0					540	0	270	381	43033	0	0	0	0					1846669	1817979	1834860	15002	96089485	0	0	0	0		88000	20000	57000	88000	26800	88000	88000	25000	72500	88000				7788000	7765000	7779000	12288		2065000	2016000	2045666	26083		16.082220	15.692544	15.913201	0.199904			0	0	0	0			0	0	0	0	0	0		
